Work Order Number,Customer Number,Memo (Main),Name,Address,City,State,Zip,FixedTime,Weight,Total Weight NH,OrderDate,Quantity,Total Quantity,EqCode,Open1,Close1,Pattern1,Longitude,Latitude,OrderType,Filler,Shipment Date,Standing Appointment,Seq,County,Rt,Food Pallets, Pet Food Pallets,Chemical Pallets,Delivery Instructions,Total Case Cube,Static Appointment
990262,81360,- None -,Stapleton UAME Church,49 Tompkins Avenue,Staten Island,NY,10304,30,4234,4234,5/7/2026,,183, ,830,1230,R,-74.07897,40.623409,Dry,Yes,5/7/2026,Yes,2,StatenIsland,1,1.57,0,0,thurs deliv,101.09,Yes
990263,81559,- None -,Christian Pentecostal Church,910 Richmond Road,Staten Island,NY,10304,30,1520,1520,5/12/2026,,62, ,830,1230,T,-74.092521,40.604751,Cold,Yes,5/12/2026,Yes,3,StatenIsland,21,1.03,0,0,"Per Rev. John C on 5/19/25, no one is there at 8:30am.  Please Schedule 9am-12:30pm.  910 Richmond Road (rear of building).",65.92,Yes
990264,81360,- None -,Stapleton UAME Church,49 Tompkins Avenue,Staten Island,NY,10304,30,738,738,5/7/2026,,46, ,830,1230,R,-74.07897,40.623409,Cold,Yes,5/7/2026,Yes,2,StatenIsland,1,0.58,0,0,thurs deliv,36.9,Yes
990265,82296,- None -,Church of God in Christ,627-29 Remsen Avenue,Brooklyn,NY,11236,30,602,602,5/7/2026,,30, ,830,1230,R,-73.918683,40.651657,Dry,Yes,5/7/2026,Yes,2,Brooklyn,14,0.29,0,0,Call Mr. Best @ Ring doorbell,18.39,Yes
990266,82296,- None -,Church of God in Christ,627-29 Remsen Avenue,Brooklyn,NY,11236,30,338,338,5/7/2026,,12, ,830,1230,R,-73.918683,40.651657,Cold,Yes,5/7/2026,Yes,2,Brooklyn,14,0.23,0,0,Call Mr. Best @ Ring doorbell,14.78,Yes
990267,80745,- None -,St. Charles Borromeo Church,211 West 141st Street,New York,NY,10030,30,1180,1180,5/7/2026,,35, ,830,1230,R,-73.941612,40.819395,Cold,Yes,5/7/2026,Yes,4,Manhattan,8,0.86,0,0,"As per Gwen, Wed. 3/11/2026: STATIC Route updated to 8:30 AM – 12:30 PM; Delivery Window, 9am-12pm; due to staff availability. PALLET BREAKDOWN! Ring the inside bell at 211 West 141st Street, New York, NY",54.75,Yes
990268,80745,- None -,St. Charles Borromeo Church,211 West 141st Street,New York,NY,10030,30,1030,1030,5/7/2026,,45, ,830,1230,R,-73.941612,40.819395,Dry,Yes,5/7/2026,Yes,4,Manhattan,8,0.46,0,0,"As per Gwen, Wed. 3/11/2026: STATIC Route updated to 8:30 AM – 12:30 PM; Delivery Window, 9am-12pm; due to staff availability. PALLET BREAKDOWN! Ring the inside bell at 211 West 141st Street, New York, NY",29.65,Yes
990269,82872,- None -,Church of the Living God,212 Schenectady Avenue,Brooklyn,NY,11213,30,4116,4116,5/7/2026,,179, ,830,1230,R,-73.933604,40.672074,Dry,Yes,5/7/2026,Yes,3,Brooklyn,15,1.99,0,0,Delivery Thursday  between 10am-12:30pm only,127.77,Yes
990270,82872,- None -,Church of the Living God,212 Schenectady Avenue,Brooklyn,NY,11213,30,2321,2321,5/7/2026,,69, ,830,1230,R,-73.933604,40.672074,Cold,Yes,5/7/2026,Yes,3,Brooklyn,15,1.32,0,0,Delivery Thursday  between 10am-12:30pm only,83.77,Yes
990271,84788,- None -,Worldwide Movement Father Son and the Holy Spirit,625 East 180th Street,Bronx,NY,10457,30,2732,2732,5/8/2026,,84, ,830,1230,F,-73.890895,40.849157,Cold,Yes,5/8/2026,Yes,3,Bronx,3,1.28,0,0,Delivery Mon-Fri 9am-12pm,81.68,Yes
990272,84788,- None -,Worldwide Movement Father Son and the Holy Spirit,625 East 180th Street,Bronx,NY,10457,30,2348,2348,5/8/2026,,98, ,830,1230,F,-73.890895,40.849157,Dry,Yes,5/8/2026,Yes,3,Bronx,3,1.25,0,0,Delivery Mon-Fri 9am-12pm,79.98,Yes
990273,81139,- None -,Park Avenue Synagogue,50 East 87th St.,New York,NY,10128,30,2061,2061,5/6/2026,,107, ,830,1230,W,-73.9578,40.781308,Dry,No,5/6/2026,No,5,Manhattan,23,0.95,0,0,10am - 4pm - Make confirmation call for all deliveries with Ariel.  Delivery entrance 1197 Madison Ave,59.53,No
990274,84129,- None -,Vineyard Food Pantry,1140 Teller Avenue,Bronx,NY,10456,30,2808,2808,5/8/2026,,91, ,830,1230,F,-73.912495,40.830748,Cold,Yes,5/8/2026,Yes,2,Bronx,14,1.39,0,0,Knock on Pantry Door,88.52,Yes
990275,84129,- None -,Vineyard Food Pantry,1140 Teller Avenue,Bronx,NY,10456,30,2895,2895,5/8/2026,,108, ,830,1230,F,-73.912495,40.830748,Dry,Yes,5/8/2026,Yes,2,Bronx,14,1.69,0,0,Knock on Pantry Door,108.74,Yes
990276,83174,- None -,Southside United HDFC Inc,145 South 3rd Street,Brooklyn,NY,11211,30,3917,3917,5/11/2026,,182, ,830,1230,M,-73.961844,40.712279,Dry,Yes,5/11/2026,Yes,1,Brooklyn,16,1.82,0,0,Monday morning 8:30-12:30. Volunteers leave at 1pm. Go to the Security guard at 145 So. 3rd who will open the gate to the back parking lot.  Drive in.  Take the elevator to the Pantry in the basement.  Delieveries should only be made in straight trucks.,117.06,Yes
990277,85448,- None -,Vets Inc,143-17 Springfield Blvd,Springfield Gardens,NY,11413,30,3262,3262,5/13/2026,,163, ,830,1230,W,-73.756857,40.668109,Dry,Yes,5/13/2026,Yes,2,Queens,25,1.3,0,0,- None -,83.24,Yes
990278,85448,- None -,Vets Inc,143-17 Springfield Blvd,Springfield Gardens,NY,11413,30,2064,2064,5/13/2026,,68, ,830,1230,W,-73.756857,40.668109,Cold,Yes,5/13/2026,Yes,2,Queens,25,1.42,0,0,- None -,90.04,Yes
990279,85022,- None -,Taurus Associates,240-08 135th Avenue,Rosedale,NY,11422,30,2514,2514,5/13/2026,,132, ,830,1230,W,-73.734466,40.672149,Dry,Yes,5/13/2026,Yes,2,Queens,9,1.07,0,0,- None -,68.3,Yes
990280,85022,- None -,Taurus Associates,240-08 135th Avenue,Rosedale,NY,11422,30,1320,1320,5/13/2026,,48, ,830,1230,W,-73.734466,40.672149,Cold,Yes,5/13/2026,Yes,2,Queens,9,0.9,0,0,- None -,56.88,Yes
990281,81113,- None -,"Grand Concourse SDA Church, Inc.",1275 Grand Concourse,Bronx,NY,10452,30,5450,5450,5/11/2026,,160, ,830,1230,M,-73.916181,40.836092,Cold,Yes,5/11/2026,Yes,1,Bronx,19,2.68,0,0,Ring bell at the side door on 169th street. Deliveries should only occur on Mondays.,170.64,Yes
990282,81113,- None -,"Grand Concourse SDA Church, Inc.",1275 Grand Concourse,Bronx,NY,10452,30,10225,10225,5/11/2026,,468, ,830,1230,M,-73.916181,40.836092,Dry,Yes,5/11/2026,Yes,1,Bronx,19,5.18,0,0,Ring bell at the side door on 169th street. Deliveries should only occur on Mondays.,329.96,Yes
990283,85108,- None -,Christ Apostolic Church WOSEM,442 East 183rd Street,Bronx,NY,10458,30,1727,1727,5/12/2026,,70, ,830,1230,T,-73.894076,40.855629,Dry,Yes,5/12/2026,Yes,1,Bronx,19,0.91,0,0,Please deliver after 9am.  Ring the intercom at side door and have a handtruck,58.57,Yes
990284,85108,- None -,Christ Apostolic Church WOSEM,442 East 183rd Street,Bronx,NY,10458,30,1104,1104,5/12/2026,,42, ,830,1230,T,-73.894076,40.855629,Cold,Yes,5/12/2026,Yes,1,Bronx,19,0.76,0,0,Please deliver after 9am.  Ring the intercom at side door and have a handtruck,47.94,Yes
990285,83656,- None -,Our Lady of Good Counsel Church,42 Austin Place,Staten Island,NY,10304,30,606,606,5/12/2026,,33, ,830,1230,T,-74.086044,40.631433,Dry,Yes,5/12/2026,Yes,1,StatenIsland,3,0.27,0,0,Pantry is glass door of 42 Austin Pl. Ring bell,17.15,Yes
990286,83656,- None -,Our Lady of Good Counsel Church,42 Austin Place,Staten Island,NY,10304,30,1539,1539,5/12/2026,,54, ,830,1230,T,-74.086044,40.631433,Cold,Yes,5/12/2026,Yes,1,StatenIsland,3,0.98,0,0,Pantry is glass door of 42 Austin Pl. Ring bell,61.89,Yes
990287,85518,- None -,MCNY Bronx Campus Community Food Pantry,463 East 149th Street,Bronx,NY,10455,30,784,784,5/13/2026,,47, ,830,1230,W,-73.915875,40.815333,Dry,No,5/13/2026,No,1,Bronx,23,0.66,0,0,- None -,43.49,No
990288,85348,- None -,The Legacy Center Community Development Corp.,71-02 Cypress Hills Street,Glendale,NY,11385,30,1160,1160,5/13/2026,,44, ,830,1230,W,-73.892395,40.701741,Cold,Yes,5/13/2026,Yes,3,Queens,7,0.78,0,0,Wednesday's,49.64,Yes
990289,85348,- None -,The Legacy Center Community Development Corp.,71-02 Cypress Hills Street,Glendale,NY,11385,30,1224,1224,5/13/2026,,48, ,830,1230,W,-73.892395,40.701741,Dry,Yes,5/13/2026,Yes,3,Queens,7,0.43,0,0,Wednesday's,27.6,Yes
990290,81046,- None -,"Feeding with TLC, Inc.",175 Beach Street,Staten Island,NY,10304,30,966,966,5/7/2026,,42, ,830,1230,R,-74.081236,40.629759,Dry,Yes,5/7/2026,Yes,1,StatenIsland,1,0.53,0,0,175 Beach Street (side of church) for deliveries. Beware of hill when unloading goods.,33.39,Yes
990291,81046,- None -,"Feeding with TLC, Inc.",175 Beach Street,Staten Island,NY,10304,30,1115,1115,5/7/2026,,31, ,830,1230,R,-74.081236,40.629759,Cold,Yes,5/7/2026,Yes,1,StatenIsland,1,0.47,0,0,175 Beach Street (side of church) for deliveries. Beware of hill when unloading goods.,30.89,Yes
990292,83582,- None -,Newman Memorial United Methodist Church,257 Macon Street,Brooklyn,NY,11216,30,484,484,5/8/2026,,25, ,830,1230,F,-73.941415,40.682036,Dry,No,5/8/2026,No,2,Brooklyn,19,0.24,0,0,Deliver before 3pm. Ring bell on Throop Ave. Delivery entrance on side of church through a gate,15.24,No
990293,85380,- None -,Christ Abundant Life Ministries,121 Grandview Avenue,Staten Island,NY,10303,30,300,300,5/7/2026,,12, ,830,1230,R,-74.165054,40.636424,Cold,No,5/7/2026,No,4,StatenIsland,1,0.2,0,0,Ring doorbell on the side door,12.72,No
990294,85380,- None -,Christ Abundant Life Ministries,121 Grandview Avenue,Staten Island,NY,10303,30,624,624,5/7/2026,,34, ,830,1230,R,-74.165054,40.636424,Dry,No,5/7/2026,No,4,StatenIsland,1,0.36,0,0,Ring doorbell on the side door,22.99,No
990295,83578,- None -,Christina Home Care Food Pantry,120-19 Liberty Ave,Jamaica,NY,11419,30,1170,1170,5/8/2026,,45, ,830,1230,F,-73.822695,40.68682,Cold,No,5/8/2026,No,4,Queens,16,0.79,0,0,"Please call Christine Persaud 917-592-8686 or Pooran 347-553-4688,",50.2,No
990296,83578,- None -,Christina Home Care Food Pantry,120-19 Liberty Ave,Jamaica,NY,11419,30,1835,1835,5/8/2026,,74, ,830,1230,F,-73.822695,40.68682,Dry,No,5/8/2026,No,4,Queens,16,0.62,0,0,"Please call Christine Persaud 917-592-8686 or Pooran 347-553-4688,",40.12,No
990297,85602,- None -,Roosevelt Island Disabled Association's Food Pantry,"548A Main Street, Lower Level",New York,NY,10044,30,448,448,5/7/2026,,16, ,830,1230,R,-73.949679,40.761957,Dry,No,5/7/2026,No,1,Manhattan,10,0.29,0,0,- None -,18.32,No
990298,85592,- None -,Hope For Humanity Inc.,111- 113 Vermilyea Avenue,New York,NY,10034,30,1928,1928,5/6/2026,,76, ,1230,1630,W,-73.921732,40.866337,Dry,No,5/6/2026,No,1,Manhattan,70,0.74,0,0,"Available Monday- Friday 12pm-4pm, unless  the Sales order/s indicates 8:30-12:30pm.  Ring the doorbell on the RED side door",46.8,No
990299,85289,- None -,Holding Hands Ministries,2828 Neptune Avenue,Brooklyn,NY,11224,30,2613,2613,5/8/2026,,108, ,830,1230,F,-74.013918,40.634761,Dry,No,5/8/2026,No,1,Brooklyn,8,1.04,0,0,Deliver to parking lot of church,65.29,No
990300,85289,- None -,Holding Hands Ministries,2828 Neptune Avenue,Brooklyn,NY,11224,30,2200,2200,5/8/2026,,68, ,830,1230,F,-74.013918,40.634761,Cold,No,5/8/2026,No,1,Brooklyn,8,1.57,0,0,Deliver to parking lot of church,99.48,No
990301,85602,- None -,Roosevelt Island Disabled Association's Food Pantry,"548A Main Street, Lower Level",New York,NY,10044,30,1209,1209,5/7/2026,,38, ,830,1230,R,-73.949679,40.761957,Cold,No,5/7/2026,No,1,Manhattan,10,0.74,0,0,- None -,47.78,No
990302,82058,- None -,Cornerstone SDA Church,138 Pennsylvania Avenue,Brooklyn,NY,11207,30,1672,1672,5/6/2026,,88, ,830,1230,W,-73.89657,40.674586,Dry,No,5/6/2026,No,4,Brooklyn,3,0.78,0,0,Pallet Breakdown. Deliveries Monday-Thursday; Ring door bells at right side of door.  Please ring bells on the right side of door,49.28,No
990303,82058,- None -,Cornerstone SDA Church,138 Pennsylvania Avenue,Brooklyn,NY,11207,30,1268,1268,5/6/2026,,62, ,830,1230,W,-73.89657,40.674586,Cold,No,5/6/2026,No,4,Brooklyn,3,0.83,0,0,Pallet Breakdown. Deliveries Monday-Thursday; Ring door bells at right side of door.  Please ring bells on the right side of door,53.08,No
990304,85491,- None -,"Our Lady Charity For The Community, Inc.",5816 Farragut Road,Brooklyn,NY,11234,30,920,920,5/8/2026,,38, ,830,1230,F,-73.920568,40.636749,Cold,No,5/8/2026,No,1,Brooklyn,10,0.6,0,0,Deliveries should be dropped off at the back entrance on Ralph Ave. Make a right on basketball courts,38.78,No
990305,83356,- None -,Iglesia Cristiana Valle De Jesus Inc.,141 Manhattan Avenue,Brooklyn,NY,11206,30,2644,2644,5/7/2026,,107, ,830,1230,R,-73.944981,40.70765,Dry,No,5/7/2026,No,3,Brooklyn,24,1.19,0,0,Delivery hours from 8AM-12Noon,75.94,No
990306,83356,- None -,Iglesia Cristiana Valle De Jesus Inc.,141 Manhattan Avenue,Brooklyn,NY,11206,30,2269,2269,5/7/2026,,71, ,830,1230,R,-73.944981,40.70765,Cold,No,5/7/2026,No,3,Brooklyn,24,1.21,0,0,Delivery hours from 8AM-12Noon,77.17,No
990307,85031,- None -,World Restoration Center,820 Stanley Avenue,Brooklyn,NY,11207,30,1276,1276,5/7/2026,,59, ,830,1230,R,-73.878954,40.661325,Dry,No,5/7/2026,No,2,Brooklyn,5,0.56,0,0,8/31 - Pastor Smith requests: 8:30-12:30pm. Able to receive until 1-2:00pm if needed.  Please call to confirm.,34.76,No
990308,85031,- None -,World Restoration Center,820 Stanley Avenue,Brooklyn,NY,11207,30,996,996,5/7/2026,,33, ,830,1230,R,-73.878954,40.661325,Cold,No,5/7/2026,No,2,Brooklyn,5,0.67,0,0,8/31 - Pastor Smith requests: 8:30-12:30pm. Able to receive until 1-2:00pm if needed.  Please call to confirm.,42.75,No
990309,83304,- None -,City of Faith Church of God,3453 White Plains Road,Bronx,NY,10467,30,2930,2930,5/7/2026,,126, ,1230,1630,R,-73.866894,40.876713,Dry,Yes,5/7/2026,Yes,4,Bronx,17,1.43,0,0,10am - 4:30pm,90.46,Yes
990310,83304,- None -,City of Faith Church of God,3453 White Plains Road,Bronx,NY,10467,30,1908,1908,5/7/2026,,72, ,1230,1630,R,-73.866894,40.876713,Cold,Yes,5/7/2026,Yes,4,Bronx,17,1.03,0,0,10am - 4:30pm,65.57,Yes
990311,85316,- None -,St. Paul Pentecostal Kingdom Builders Food Pantry,133 Thomas S Boyland Street,Brooklyn,NY,11233,30,1641,1641,5/7/2026,,73, ,830,1230,R,-73.913947,40.680306,Dry,No,5/7/2026,No,2,Brooklyn,3,0.89,0,0,- None -,57.2,No
990312,85316,- None -,St. Paul Pentecostal Kingdom Builders Food Pantry,133 Thomas S Boyland Street,Brooklyn,NY,11233,30,920,920,5/7/2026,,38, ,830,1230,R,-73.913947,40.680306,Cold,No,5/7/2026,No,2,Brooklyn,3,0.6,0,0,- None -,38.78,No
990313,84812,- None -,Full Gospel Assembly,131 Sullivan Place,Brooklyn,NY,11225,30,920,920,5/7/2026,,38, ,830,1230,R,-73.956641,40.66435,Cold,No,5/7/2026,No,3,Brooklyn,2,0.6,0,0,Ring bell at top of the stairs,38.78,No
990314,84812,- None -,Full Gospel Assembly,131 Sullivan Place,Brooklyn,NY,11225,30,1284,1284,5/7/2026,,57, ,830,1230,R,-73.956641,40.66435,Dry,No,5/7/2026,No,3,Brooklyn,2,0.53,0,0,Ring bell at top of the stairs,34.48,No
990315,80236,- None -,Community Help in Park Slope Inc. (CHIPS),200 4th Avenue,Brooklyn,NY,11217,30,200,200,5/6/2026,,20, ,830,1230,W,-73.982529,40.678194,Cold,No,5/6/2026,No,4,Brooklyn,23,0.1,0,0,Deliveries must be between 9 AM and 2 PM.,6.2,No
990316,80236,- None -,Community Help in Park Slope Inc. (CHIPS),200 4th Avenue,Brooklyn,NY,11217,30,342,342,5/6/2026,,18, ,830,1230,W,-73.982529,40.678194,Dry,No,5/6/2026,No,4,Brooklyn,23,0.16,0,0,Deliveries must be between 9 AM and 2 PM.,10.44,No
990317,84519,- None -,Brooks Memorial UMC,143-22 109th Avenue,Jamaica,NY,11435,30,560,560,5/7/2026,,20, ,830,1230,R,-73.803554,40.688564,Cold,Yes,5/7/2026,Yes,1,Queens,5,0.38,0,0,Program staff arrive at site at 6:30am on delivery days,24.2,Yes
990318,84519,- None -,Brooks Memorial UMC,143-22 109th Avenue,Jamaica,NY,11435,30,352,352,5/7/2026,,20, ,830,1230,R,-73.803554,40.688564,Dry,Yes,5/7/2026,Yes,1,Queens,5,0.18,0,0,Program staff arrive at site at 6:30am on delivery days,11.4,Yes
990319,85496,- None -,North Brooklyn Angels,1 Havemeyer Street,Brooklyn,NY,11211,30,4724,4724,5/13/2026,,229, ,830,1230,W,-73.952765,40.71648,Dry,No,5/13/2026,No,5,Brooklyn,6,2.1,0,0,- None -,134.23,No
990320,80029,- None -,Bronx Temple SDA Community Services,495 Willis Avenue,Bronx,NY,10455,30,1028,1028,5/11/2026,,44, ,830,1230,M,-73.918595,40.814973,Dry,Yes,5/11/2026,Yes,2,Bronx,9,0.4,0,0,"Deliveries only on Mondays at 8:30am - 12:30pm.  Receive confirmation of deliveries on Fridays - msg can be left as usual.  Knock hard on Red Door No delivery resrictions, can accept delivery any day of the week during the morning.",25.52,Yes
990321,80029,- None -,Bronx Temple SDA Community Services,495 Willis Avenue,Bronx,NY,10455,30,1320,1320,5/11/2026,,48, ,830,1230,M,-73.918595,40.814973,Cold,Yes,5/11/2026,Yes,2,Bronx,9,0.9,0,0,"Deliveries only on Mondays at 8:30am - 12:30pm.  Receive confirmation of deliveries on Fridays - msg can be left as usual.  Knock hard on Red Door No delivery resrictions, can accept delivery any day of the week during the morning.",56.88,Yes
990322,83306,- None -,Iglesia Pentecostal La Hermosa,3161 Fulton Street,Brooklyn,NY,11208,30,1619,1619,5/7/2026,,73, ,830,1230,R,-73.878369,40.681902,Dry,No,5/7/2026,No,1,Brooklyn,24,0.83,0,0.02,Call Leticia Rivera at 718-277-7199,54.45,No
990323,83306,- None -,Iglesia Pentecostal La Hermosa,3161 Fulton Street,Brooklyn,NY,11208,30,840,840,5/7/2026,,36, ,830,1230,R,-73.878369,40.681902,Cold,No,5/7/2026,No,1,Brooklyn,24,0.56,0,0,Call Leticia Rivera at 718-277-7199,35.16,No
990324,85270,- None -,Truth Center for Higher Consciousness,4622 Farragut Road,Brooklyn,NY,11203,30,957,957,5/8/2026,,42, ,830,1230,F,-73.932158,40.637245,Cold,Yes,5/8/2026,Yes,2,Brooklyn,10,0.61,0,0,"Due to volunteer availability, please 8:30-12:30.",38.96,Yes
990325,85270,- None -,Truth Center for Higher Consciousness,4622 Farragut Road,Brooklyn,NY,11203,30,1047,1047,5/8/2026,,46, ,830,1230,F,-73.932158,40.637245,Dry,Yes,5/8/2026,Yes,2,Brooklyn,10,0.42,0,0,"Due to volunteer availability, please 8:30-12:30.",27.31,Yes
990326,85346,- None -,Blessed Assurance Church of God,1060 Clarkson Avenue,Brooklyn,NY,11212,30,5464,5464,5/7/2026,,249, ,1230,1630,R,-73.922919,40.659288,Dry,No,5/7/2026,No,2,Brooklyn,15,2.35,0,0,- None -,148.35,No
990327,85346,- None -,Blessed Assurance Church of God,1060 Clarkson Avenue,Brooklyn,NY,11212,30,2218,2218,5/7/2026,,88, ,830,1230,R,-73.922919,40.659288,Cold,No,5/7/2026,No,2,Brooklyn,15,1.5,0,0,- None -,95.24,No
990328,85065,- None -,Iglesia de Dios de la Profecia,414 Hooper Street,Brooklyn,NY,11211,30,3246,3246,5/11/2026,,146, ,1230,1630,M,-73.951796,40.71062,Dry,Yes,5/11/2026,Yes,2,Brooklyn,6,1.4,0,0,Monday  7:00 am to  4:00 pm  Wednesday 7:30 am-12:00 pm,91.23,Yes
990329,85065,- None -,Iglesia de Dios de la Profecia,414 Hooper Street,Brooklyn,NY,11211,30,1969,1969,5/11/2026,,73, ,1230,1630,M,-73.951796,40.71062,Cold,Yes,5/11/2026,Yes,2,Brooklyn,6,1.31,0,0,Monday  7:00 am to  4:00 pm  Wednesday 7:30 am-12:00 pm,83.58,Yes
990330,85109,- None -,Bronx Bethany Community Corporation,964 East 227 Street,Bronx,NY,10466,30,1160,1160,5/7/2026,,44, ,830,1230,R,-73.852194,40.886824,Cold,Yes,5/7/2026,Yes,2,Bronx,17,0.78,0,0,We are closed every 5th week of the month on a Wednesday and Thursday.,49.64,Yes
990331,84108,- None -,First Corinthian Baptist Church,1912 Adam Clayton Powell Jr Boulevard,New York,NY,10026,30,800,800,5/7/2026,,44, ,830,1230,R,-73.952813,40.802841,Dry,Yes,5/7/2026,Yes,2,Manhattan,8,0.52,0,0,Delivery: Only on Fri 8am-12pm and to West 116th St between 7 & 8 Avenue,33.04,Yes
990332,85109,- None -,Bronx Bethany Community Corporation,964 East 227 Street,Bronx,NY,10466,30,972,972,5/7/2026,,54, ,830,1230,R,-73.852194,40.886824,Dry,Yes,5/7/2026,Yes,2,Bronx,17,0.64,0,0,We are closed every 5th week of the month on a Wednesday and Thursday.,40.78,Yes
990333,85342,- None -,Department of Probation NeON Kitchen Manhattan,127 West 127th Street,New York,NY,10027,30,100,100,5/13/2026,,10, ,1230,1630,W,-73.945496,40.809488,Cold,Yes,5/13/2026,Yes,2,Manhattan,21,0.05,0,0,8:00am - 2:00pm. Delivery rear entrance W 128th Street,3.2,Yes
990334,85342,- None -,Department of Probation NeON Kitchen Manhattan,127 West 127th Street,New York,NY,10027,30,370,370,5/13/2026,,15, ,1230,1630,W,-73.945496,40.809488,Dry,Yes,5/13/2026,Yes,2,Manhattan,21,0.17,0,0,8:00am - 2:00pm. Delivery rear entrance W 128th Street,11.1,Yes
990335,85428,- None -,P.S. 308 Clara Cardwell,616 Quincy Street,Brooklyn,NY,11221,30,477,477,5/14/2026,,18, ,830,1230,R,-73.935499,40.688695,Dry,No,5/14/2026,No,3,Brooklyn,16,0.2,0,0,Please follow Sales order Appointment Timeframe..,12.96,No
990336,84960,- None -,Hour Children Community Outreach,36-49 11th Street,Long Island City,NY,11106,30,720,720,5/7/2026,,18, ,830,1230,R,-73.940382,40.760437,Cold,No,5/7/2026,No,2,Queens,10,0.5,0,0,- None -,32.58,No
990337,84140,- None -,Blanche Memorial Church,109-74 Sutphin Boulevard,Jamaica,NY,11435,30,1597,1597,5/11/2026,,67, ,830,1230,M,-73.797242,40.690502,Dry,No,5/11/2026,No,3,Queens,22,0.65,0,0,"to confirm delivery, please call 718-353-3079",41.71,No
990338,84140,- None -,Blanche Memorial Church,109-74 Sutphin Boulevard,Jamaica,NY,11435,30,647,647,5/11/2026,,23, ,830,1230,M,-73.797242,40.690502,Cold,No,5/11/2026,No,3,Queens,22,0.4,0,0,"to confirm delivery, please call 718-353-3079",25.93,No
990339,85156,- None -,Antioch Outreach,41 West 124th Street,New York,NY,10024,30,1517,1517,5/8/2026,,37, ,830,1230,F,-73.944538,40.806499,Cold,Yes,5/8/2026,Yes,3,Manhattan,21,0.8,0,0,Deliver a Friday Stop 1 or 2 ONLY!,51.61,Yes
990340,83323,- None -,New Pilgrim Community Baptist Church,1435 Prospect Ave,Bronx,NY,10456,30,968,968,5/8/2026,,42, ,830,1230,F,-73.896554,40.83383,Dry,No,5/8/2026,No,2,Bronx,4,0.51,0,0,Food is delivered at ground level entry to Trinity Memorial Baptist Church 1435 Prospect Ave Bronx NY,32.29,No
990341,83323,- None -,New Pilgrim Community Baptist Church,1435 Prospect Ave,Bronx,NY,10456,30,803,803,5/8/2026,,24, ,830,1230,F,-73.896554,40.83383,Cold,No,5/8/2026,No,2,Bronx,4,0.39,0,0,Food is delivered at ground level entry to Trinity Memorial Baptist Church 1435 Prospect Ave Bronx NY,24.92,No
990342,83936,- None -,Las Maravillas Del Exodo,302 Elton Street,Brooklyn,NY,11208,30,4512,4512,5/12/2026,,201, ,1230,1630,T,-73.883943,40.675836,Dry,Yes,5/12/2026,Yes,5,Brooklyn,7,1.96,0,0,**REQUIRES STRAIGHT TRUCK **Deliveries Tuesday 9am - 5:00 pm,124.09,Yes
990343,85473,- None -,Family Integration Ministry,1875 Amsterdam Avenue,New York,NY,10031,30,4443,4443,5/8/2026,,210, ,830,1230,F,-73.94403,40.830106,Dry,Yes,5/8/2026,Yes,2,Manhattan,22,2.12,0,0,"8:30am - 12:30pm; latest 2:30pm.   Starting on Friday, 9/12/25.  Distribution is on Saturday, 8:30am-10:30 am",133.9,Yes
990344,83936,- None -,Las Maravillas Del Exodo,302 Elton Street,Brooklyn,NY,11208,30,1809,1809,5/12/2026,,69, ,1230,1630,T,-73.883943,40.675836,Cold,Yes,5/12/2026,Yes,5,Brooklyn,7,1.25,0,0,**REQUIRES STRAIGHT TRUCK **Deliveries Tuesday 9am - 5:00 pm,79.94,Yes
990345,84471,- None -,Gospel Assembly Food Pantry,109-14 Farmers Boulevard,Jamaica,NY,11412,30,3142,3142,5/8/2026,,89, ,830,1230,F,-73.766768,40.703842,Cold,Yes,5/8/2026,Yes,1,Queens,19,1.56,0,0,deliveries should only be made Friday 8am - 12pm,100.03,Yes
990346,84471,- None -,Gospel Assembly Food Pantry,109-14 Farmers Boulevard,Jamaica,NY,11412,30,3250,3250,5/8/2026,,138, ,830,1230,F,-73.766768,40.703842,Dry,Yes,5/8/2026,Yes,1,Queens,19,1.37,0,0,deliveries should only be made Friday 8am - 12pm,86.98,Yes
990347,85338,- None -,Mamre SDA Church,1623-27 Utica Ave,Brooklyn,NY,11234,30,862,862,5/7/2026,,30, ,830,1230,R,-73.928311,40.632461,Cold,No,5/7/2026,No,1,Brooklyn,20,0.64,0,0,Ring the door bell on the front door.,41.06,No
990348,85271,- None -,The Campaign Against Hunger,"975 Shepherd Ave, Brooklyn, NY 11208",Brooklyn,NY,11233,30,1320,1320,5/14/2026,,48, ,1230,1630,R,-73.917677,40.678643,Cold,Yes,5/14/2026,Yes,1,Brooklyn,70,0.9,0,0,Please ring the door bell if the gate is down.,56.88,Yes
990349,87208,- None -,Isaacs Holmes Food Pantry,415 East 93rd Street,New York,NY,10128,30,2704,2704,5/13/2026,,180, ,830,1230,W,-73.945112,40.780904,Dry,No,5/13/2026,No,3,Manhattan,2,1.2,0,0,"Best Delivery Contact: JENNIFER ESTRADA is 347-279-0642_Monday- Wednesday 9am-3pm; Arrive through the FDR  93rd St entrance, as we have ongoing construction in around our location.",76.8,No
990350,85271,- None -,The Campaign Against Hunger,"975 Shepherd Ave, Brooklyn, NY 11208",Brooklyn,NY,11233,30,1688,1688,5/14/2026,,66, ,1230,1630,R,-73.917677,40.678643,Dry,Yes,5/14/2026,Yes,1,Brooklyn,70,0.61,0,0,Please ring the door bell if the gate is down.,38.5,Yes
